ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
BF20G20,20909.0630989075,157588.858653589,-235145804.754908,-20909.0630989075,363211.141346411,-844371179.382411
BA21B21,198355.908824086,349660.458889014,763889979.382927,-198355.908824086,171139.541110986,173344838.951722
BB21C21,194078.22919035,248000,0,-194078.22919035,248000,0
BC21D21,177025.166209817,171850.092687735,-114069499.822402,-177025.166209817,324149.907312265,-647429573.300246
BD21E21,118521.224598289,179475.073442126,38561055.7643341,-118521.224598289,316524.926557874,-723810321.343073
BE21F21,68322.9031238556,248000,0,-68322.9031238556,248000,0
BF21G21,49088.4234858751,184405.618433376,-103408520.74795,-49088.4234858751,336394.381566624,-694532485.701602
BA22B22,216548.416187048,261395.976577426,423483317.010175,-216548.416187048,158604.023422574,116174437.052801
BB22C22,252067.498221159,200000,0,-252067.498221159,200000,0
BC22D22,245836.75647831,153796.791390967,-38473647.380352,-245836.75647831,246203.208609033,-423558438.709977
BD22E22,179387.795911074,183348.604638424,173686849.853918,-179387.795911074,216651.395361576,-340200803.469683
BE22F22,90172.3542125225,200000,0,-90172.3542125225,200000,0
BF22G22,87423.8435961008,176386.347219721,-23080797.7202066,-87423.8435961008,243613.652780279,-329862556.472721
